action,licenseType,premiumLevel,assetType,partnerAssetId,contributorId,sourceContentId,width,height,headline,keywords,uri,rating,preview,moderation
create,commercial,3,video,201543335-196798557-01-09,201543335,196798557,1920,1080,"Loop of Water splash on sliced orange. Shot with high speed camera, phantom flex 4K. Slow Motion.","antioxidant,c,citrus,cut,delicious,diet,energy,food,fresh,fruit,half,health,healthcare,healthy,immunity,ingredient,juice,juicy,nutrition,orange,squeezing,taste,treatment,vitamin,wellness,halved,water,splash,liquid,washing,wash,clear,4k,30fps,3840x2160,high-speed-camera,phantom-flex,backgrounds,slow motion,closeup,clean,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/201543335-196798557-01-09.mp4,4,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/196798557/loop-09-fade.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/13006/9/fade
create,commercial,3,video,201543335-196808508-01-02,201543335,196808508,1920,1080,"Loop of Water splash on halved orange. Shot with high speed camera, phantom flex 4K. Slow Motion.","antioxidant,c,citrus,cut,delicious,diet,energy,food,fresh,fruit,half,health,healthcare,healthy,immunity,ingredient,juice,juicy,nutrition,orange,sour,squeezing,taste,treatment,vitamin,wellness,halved,water,splash,liquid,washing,wash,clear,4k,30fps,3840x2160,high-speed-camera,phantom-flex,backgrounds,slow motion,closeup,clean,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/201543335-196808508-01-02.mp4,3,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/196808508/loop-02-fade.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/12846/2/fade
create,commercial,3,video,201543335-205276595-01-04,201543335,205276595,1920,1080,"Loop of Pouring oil over fry pan. Shot with high speed camera, phantom flex 4K. Slow Motion.","bottle,cook,cooking,cuisine,drops,fat,food,fry,kitchen,light,liquid,natural,oil,olive,pan,pot,pure,stick,sunflower,utensil,vegetable,white,yellow,pour,preparing,chef,hot,heat,stove,4k,30fps,3840x2160,high-speed-camera,phantom-flex,backgrounds,fresh,slow motion,closeup,clean,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/201543335-205276595-01-04.mp4,3,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/205276595/loop-04-fade.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/12007/4/fade
create,commercial,3,video,201543335-205281373-01-08,201543335,205281373,1920,1080,"Loop of Butter melting on heated non stick pan. Shot with high speed camera, phantom flex 4K. Slow Motion.","appetising,black,browning,bubble,cholesterol,cooking,culinary,diary,fat,food,frying,heat,hot,melt,nonstick,pan,preparation,rich,saturated,sizzle,skillet,slow,stick,yellow,4k,30fps,3840x2160,high-speed-camera,phantom-flex,backgrounds,fresh,slow motion,closeup,clean,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/201543335-205281373-01-08.mp4,4,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/205281373/loop-08-fade.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/12604/8/fade
create,commercial,3,video,201543335-205290834-01-01,201543335,205290834,1920,1080,"Loop of Butter melting on heated non stick pan. Shot with high speed camera, phantom flex 4K. Slow Motion.","appetising,black,browning,bubble,cholesterol,cooking,culinary,diary,fat,food,frying,heat,hot,melt,nonstick,pan,preparation,rich,saturated,sizzle,skillet,slow,stick,yellow,4k,30fps,3840x2160,high-speed-camera,phantom-flex,backgrounds,fresh,slow motion,closeup,clean,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/201543335-205290834-01-01.mp4,4,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/205290834/loop-01-fade.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/12275/1/fade
create,commercial,3,video,201543335-96278989-01-04,201543335,96278989,1920,1080,Loop of Water colliding and making splash shooting with high speed camera.,"water,splash,colliding,clean,fresh,cold,drink,liquid,close-up,slow motion,isolated,motion,impact,fps,simplicity,frames-per-second,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/201543335-96278989-01-04.mp4,3,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/96278989/loop-04-fade.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/12345/4/fade
create,commercial,3,video,201543335-96291734-01-08,201543335,96291734,1920,1080,"Loop of Pouring coffee into cup shooting with high speed camera, phantom flex.","coffee,coffee bean,breakfast,caffeine,beverage,black,addict,brown,caf_,cup,pour,refreshment,strong,liquid,drink,fluidity,splash,wet,ripple,drop,vitality,droplet,texture,flow,energy,motion,beautiful,hd,high speed camera,phantom flex,1080,beauty,loopable,backgrounds,fresh,slow motion,closeup,clean,footage,freshness,simplicity,action,clip,hi def,effect,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/201543335-96291734-01-08.mp4,4,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/96291734/loop-08-fade.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/12987/8/fade
create,commercial,3,video,201543335-96293517-01-01,201543335,96293517,1920,1080,"Loop of Rain drops falling on red rose shooting with high speed camera, phantom flex.","rose,beauty,red,bloom,blossom,botany,floral,flourish,flower,garden,gift,love,nature,petals,plant,pretty,season,spring,stem,valentine,wedding,water,rain,water drop,droplet,wet,motion,beautiful,hd,high speed camera,phantom flex,1080,loopable,backgrounds,fresh,slow motion,closeup,clean,footage,freshness,simplicity,action,clip,hi def,effect,frames-per-second,isolated,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/201543335-96293517-01-01.mp4,5,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/96293517/loop-01.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/12867/1/base
create,commercial,3,video,201543335-96294485-01-07,201543335,96294485,1920,1080,"Loop of Spraying water on flower lily shooting with high speed camera, phantom flex.","spray,water,dew,rain,rain drop,lily,white,pink,beauty,bloom,blossom,botany,floral,flourish,flower,garden,gift,love,nature,petals,plant,pretty,season,spring,stem,motion,beautiful,hd,high speed camera,phantom flex,1080,loopable,backgrounds,fresh,slow motion,closeup,clean,footage,freshness,simplicity,action,clip,hi def,effect,frames-per-second,isolated,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/201543335-96294485-01-07.mp4,3,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/96294485/loop-07.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/12420/7/base
create,commercial,3,video,201543335-96294986-01-06,201543335,96294986,1920,1080,"Loop of Spraying water on flower red rose shooting with high speed camera, phantom flex.","rose,beauty,red,bloom,blossom,botany,floral,flourish,flower,garden,gift,love,nature,petals,plant,pretty,season,spring,stem,valentine,wedding,water,rain,water drop,droplet,wet,motion,beautiful,hd,high speed camera,phantom flex,1080,loopable,backgrounds,fresh,slow motion,closeup,clean,footage,freshness,simplicity,action,clip,hi def,effect,frames-per-second,isolated,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/201543335-96294986-01-06.mp4,4,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/96294986/loop-06.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/12093/6/base
create,commercial,3,video,201543335-96298153-01-04,201543335,96298153,1920,1080,"Loop of Boiling water in kettle on black background shooting with high speed camera, phantom flex.","kettke,steam,hot,boiling,blue,fluidity,nature,healthy,texture,water,liquid,clear,wave,splash,wet,drink,cold,cool,organic,underwater,vitality,purity,bubble,ripple,abstract,motion,beautiful,hd,high-speed-camera,phantom-flex,1080,beauty,loopable,backgrounds,fresh,slow motion,closeup,clean,footage,freshness,simplicity,action,clip,hi-def,effect,frames-per-second,isolated,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/201543335-96298153-01-04.mp4,4,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/96298153/loop-04-fade.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/13202/4/fade
create,commercial,3,video,201543335-96298234-01-04,201543335,96298234,1920,1080,"Loop of Boiling water in kettle on black background shooting with high speed camera, phantom flex.","kettke,steam,hot,boiling,blue,fluidity,nature,healthy,texture,water,liquid,clear,wave,splash,wet,drink,cold,cool,organic,underwater,vitality,purity,bubble,ripple,abstract,motion,beautiful,hd,high-speed-camera,phantom-flex,1080,beauty,loopable,backgrounds,fresh,slow motion,closeup,clean,footage,freshness,simplicity,action,clip,hi-def,effect,frames-per-second,isolated,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/201543335-96298234-01-04.mp4,3,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/96298234/loop-04-fade.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/13068/4/fade
create,commercial,3,video,201543335-96299403-01-01,201543335,96299403,1920,1080,"Loop of Pouring coffee into cup shooting with high speed camera, phantom flex.","coffee,pouring,breakfast,caffeine,beverage,black,addict,brown,caf_,pour,rrefreshment,strong,liquid,drink,fluidity,splash,wet,drop,vitality,droplet,texture,flow,energy,motion,beautiful,hd,high-speed-camera,phantom-flex,1080,beauty,loopable,backgrounds,fresh,slow motion,closeup,clean,footage,freshness,simplicity,action,clip,hi-def,effect,frames-per-second,isolated,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/201543335-96299403-01-01.mp4,3,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/96299403/loop-01.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/12115/1/base
create,commercial,3,video,201543335-96299572-01-04,201543335,96299572,1920,1080,"Loop of Pouring milk into cup shooting with high speed camera, phantom flex.","liquid,dairy,milk,pouring,drink,fluidity,splash,wet,cold,cool,ripple,drop,white,vitality,purity,droplet,texture,flow,cream,creamy,nutrition,lactose,energy,glass,motion,beautiful,hd,high-speed-camera,phantom-flex,1080,beauty,loopable,backgrounds,fresh,slow motion,closeup,clean,footage,freshness,simplicity,action,clip,hi-def,effect,frames-per-second,isolated,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/201543335-96299572-01-04.mp4,3,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/96299572/loop-04-fade.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/12701/4/fade
create,commercial,3,video,201543335-96300077-01-07,201543335,96300077,1920,1080,"Loop of Using spraying bottle and cleaning on black background shooting with high speed camera, phantom flex.","spraying,spray,clean,cleaning,mist,cleaning-product,housework,hand,human-hand,bottle,spray-bottle,windex,liquid,chemical,tool,household,washing,liquid-soap,motion,beautiful,hd,high-speed-camera,phantom-flex,1080,beauty,loopable,backgrounds,fresh,slow motion,closeup,footage,freshness,simplicity,action,clip,hi-def,effect,frames-per-second,isolated,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/201543335-96300077-01-07.mp4,4,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/96300077/loop-07-fade.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/12171/7/fade
create,commercial,3,video,201543335-96300522-01-06,201543335,96300522,1920,1080,"Loop of Using spraying bottle and cleaning on black background shooting with high speed camera, phantom flex.","spraying,spray,clean,cleaning,mist,cleaning-product,housework,hand,human-hand,bottle,spray-bottle,windex,liquid,chemical,tool,household,washing,liquid-soap,motion,beautiful,hd,high-speed-camera,phantom-flex,1080,beauty,loopable,backgrounds,fresh,slow motion,closeup,footage,freshness,simplicity,action,clip,hi-def,effect,frames-per-second,isolated,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/201543335-96300522-01-06.mp4,3,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/96300522/loop-06-fade.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/13217/6/fade
create,commercial,3,video,201543335-96300697-01-02,201543335,96300697,1920,1080,"Loop of Turning on gas stove on black background shooting with high speed camera, phantom flex.","gas,gas-stove,stove,fire,flame,hot,heat,oven,cooking,burner,kitchen-equipment,camping-stove,bue,natural-gas,energy,motion,beautiful,hd,high-speed-camera,phantom-flex,1080,beauty,loopable,backgrounds,fresh,slow motion,closeup,clean,footage,freshness,simplicity,action,clip,hi-def,effect,frames-per-second,isolated,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/201543335-96300697-01-02.mp4,3,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/96300697/loop-02.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/13200/2/base
create,commercial,3,video,201543335-96300870-01-04,201543335,96300870,1920,1080,"Loop of Drilling hole onto wood panel shooting with high speed camera, phantom flex.","drill,drilling,hole,drill-bit,work-tool,construction,carpenter,equipment,tool,work,power-dril,industry,wood,craft,mechanic,lumber,motion,beautiful,hd,high-speed-camera,phantom-flex,1080,beauty,loopable,backgrounds,fresh,slow motion,closeup,clean,footage,freshness,simplicity,action,clip,hi-def,effect,frames-per-second,isolated,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/201543335-96300870-01-04.mp4,3,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/96300870/loop-04-fade.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/13082/4/fade
create,commercial,3,video,201543335-96302114-01-08,201543335,96302114,1920,1080,"Loop of Popcorn popping on black background shooting with high speed camera, phantom flex.","popcorn,popping,corn,food,cooking,exploding,snack,heat,junk-food,pan,unhealthy-eating,eating,motion,beautiful,hd,high-speed-camera,phantom-flex,1080,beauty,loopable,backgrounds,fresh,slow motion,closeup,clean,footage,freshness,simplicity,action,clip,hi-def,effect,frames-per-second,isolated,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/201543335-96302114-01-08.mp4,3,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/96302114/loop-08-fade.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/13231/8/fade
create,commercial,3,video,201543335-96302540-01-04,201543335,96302540,1920,1080,"Loop of Rain drop on black background shooting with high speed camera, phantom flex.","drops,environment,falling,heavy,nature,pouring,pure,purity,rain,ripple,soaking,splash,storm,stormy,surface,thunder,water waves,weather,wet,motion,beautiful,hd,high-speed-camera,phantom-flex,1080,beauty,loopable,backgrounds,fresh,slow motion,closeup,clean,footage,freshness,simplicity,action,clip,hi-def,effect,frames-per-second,isolated,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/201543335-96302540-01-04.mp4,3,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/96302540/loop-04-fade.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/12079/4/fade
create,commercial,3,video,201543335-96311170-01-05,201543335,96311170,1920,1080,"Loop of Washing orange shooting with high speed camera, phantom flex.","orange,fruit,sweet,washing,clean,food,diet,healthy,organic,farmer,water,liquid,drink,splash,vitamin,eat,juicy,lunch,delicious,snack,motion,beautiful,hd,high-speed-camera,phantom-flex,1080,beauty,backgrounds,fresh,slow motion,closeup,footage,hi-def,effect,frames-per-second,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/201543335-96311170-01-05.mp4,3,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/96311170/loop-05-fade.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/12938/5/fade
create,commercial,3,video,201543335-96311270-01-01,201543335,96311270,1920,1080,"Loop of Washing orange shooting with high speed camera, phantom flex.","orange,fruit,sweet,washing,clean,food,diet,healthy,organic,farmer,water,liquid,drink,splash,vitamin,eat,juicy,lunch,delicious,snack,motion,beautiful,hd,high-speed-camera,phantom-flex,1080,beauty,backgrounds,fresh,slow motion,closeup,footage,hi-def,effect,frames-per-second,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/201543335-96311270-01-01.mp4,3,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/96311270/loop-01.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/12344/1/base
create,commercial,3,video,201543335-96311282-01-03,201543335,96311282,1920,1080,"Loop of Washing orange shooting with high speed camera, phantom flex.","orange,fruit,sweet,washing,clean,food,diet,healthy,organic,farmer,water,liquid,drink,splash,vitamin,eat,juicy,lunch,delicious,snack,motion,beautiful,hd,high-speed-camera,phantom-flex,1080,beauty,backgrounds,fresh,slow motion,closeup,footage,hi-def,effect,frames-per-second,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/201543335-96311282-01-03.mp4,4,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/96311282/loop-03.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/12503/3/base
create,commercial,3,video,201543335-96327054-01-04,201543335,96327054,1920,1080,"Loop of Pile of sugar on black background shooting with high speed camera, phantom flex.","food,pile,sugar,sweet,taste,white,unhealthy,ingredient,candy,baking,cooking,dessert,raw,pouring,grain,motion,beautiful,hd,high-speed-camera,phantom-flex,1080,beauty,backgrounds,fresh,slow motion,closeup,clean,footage,hi-def,effect,frames-per-second,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/201543335-96327054-01-04.mp4,3,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/96327054/loop-04-fade.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/13191/4/fade
create,commercial,3,video,201543335-96327202-01-01,201543335,96327202,1920,1080,"Loop of Pile of sugar on black background shooting with high speed camera, phantom flex.","food,pile,sugar,sweet,taste,white,unhealthy,ingredient,candy,baking,cooking,dessert,raw,pouring,grain,motion,beautiful,hd,high-speed-camera,phantom-flex,1080,beauty,backgrounds,fresh,slow motion,closeup,clean,footage,hi-def,effect,frames-per-second,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/201543335-96327202-01-01.mp4,3,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/96327202/loop-01-fade.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/12847/1/fade
create,commercial,3,video,201543335-96334504-01-09,201543335,96334504,1920,1080,"Loop of Chainsaw cutting pile of book shooting with high speed camera, phantom flex.","chainsaw,cut,chain,blade,electric,equipment,action,saw,work,paper,book,slice,sharpe,danger,engine,tool,motion,beautiful,hd,high-speed-camera,phantom-flex,1080,beauty,backgrounds,fresh,slow motion,closeup,clean,footage,hi-def,effect,frames-per-second,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/201543335-96334504-01-09.mp4,4,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/96334504/loop-09.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/12924/9/base
create,commercial,3,video,201543335-96336302-01-10,201543335,96336302,1920,1080,"Loop of Water dripping out of glass plastic shooting with high speed camera, phantom flex.","blue,fluidity,nature,healthy,texture,water dripping,pouring,liquid,clear,wave,splash,wet,drink,cold,cool,organic,underwater,vitality,purity,bubble,droplet,ripple,abstract,water-drop,falling,dew,rain,plastic,bottle,motion,beautiful,hd,high-speed-camera,phantom-flex,1080,beauty,backgrounds,fresh,slow motion,closeup,clean,footage,hi-def,effect,frames-per-second,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/201543335-96336302-01-10.mp4,3,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/96336302/loop-10-fade.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/13154/10/fade
create,commercial,3,video,201543335-96340216-01-07,201543335,96340216,1920,1080,"Loop of American football player drinking water out of bottle shooting with high speed camera, phantom flex.","football,american-football,sports,drinking,water,liquid,fluidity,cool,cold,thirsty,men,american,athletes,ball,boys,competing,competitor,defense,draw,event,field,game,hitting,keeper,kids,line,night,offense,people,play,players,motion,beautiful,hd,high-speed-camera,phantom-flex,1080,beauty,backgrounds,fresh,slow motion,closeup,clean,footage,hi-def,effect,frames-per-second,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/201543335-96340216-01-07.mp4,3,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/96340216/loop-07.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/13067/7/base
create,commercial,3,video,201543335-96346438-01-01,201543335,96346438,1920,1080,"Loop of Young female athlete drinking water out of bottle shooting with high speed camera, phantom flex.","adult,attractive,blue,bottle,caucasian,drinking,exercising,female,fitness,hd,healthy,hydration,refreshment,sportswear,sportswoman,sporty,water,woman,working,young,liquid,fluidity,vitality,purity,splash,wet,thirsty,thirst,cold,ripple,motion,beautiful,high-speed-camera,phantom-flex,1080,beauty,backgrounds,fresh,slow motion,closeup,clean,footage,hi-def,effect,frames-per-second,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/201543335-96346438-01-01.mp4,4,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/96346438/loop-01.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/13190/1/base
create,commercial,3,video,201543335-96347998-01-10,201543335,96347998,1920,1080,"Loop of Pouring water into glass with ice cubes shooting with high speed camera, phantom flex.","blue,fluidity,nature,healthy,texture,water,liquid,clear,wave,splash,wet,drink,cold,cool,organic,underwater,vitality,purity,bubble,droplet,ripple,abstract,water-drop,falling,dew,rain,pouring,glass,ice,motion,hd,high-speed-camera,phantom-flex,1080,beauty,backgrounds,fresh,slow motion,closeup,clean,footage,hi-def,effect,frames-per-second,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/201543335-96347998-01-10.mp4,4,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/96347998/loop-10-fade.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/12824/10/fade
create,commercial,3,video,201543335-96351079-01-09,201543335,96351079,1920,1080,"Loop of Water drop shot with high speed camera, phantom flex 4K.","blue,fluidity,nature,healthy,texture,water,liquid,clear,wave,splash,wet,drink,cold,cool,organic,underwater,vitality,purity,bubble,droplet,ripple,abstract,water-drop,falling,dew,rain,4k,3840x2160,4k resolution,4k sample,4k tv,motion,hd,high-speed-camera,phantom-flex,backgrounds,fresh,slow motion,closeup,clean,hi-def,frames-per-second,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/201543335-96351079-01-09.mp4,3,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/96351079/loop-09-fade.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/13197/9/fade
create,commercial,3,video,201543335-96360214-01-01,201543335,96360214,1920,1080,"Loop of 4K 30fps, Heavy rain in puddle with green background shot with high speed camera, phantom flex 4K.","environment,falling,heavy,nature,pouring,pure,purity,rain,ripple,soaking,splash,storm,stormy,surface,thunder,water waves,weather,wet,puddle,4k,30fps,3840x2160,4k resolution,4k sample,4k tv,motion,hd,high-speed-camera,phantom-flex,backgrounds,fresh,slow motion,closeup,clean,hi-def,frames-per-second,motion control robot,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/201543335-96360214-01-01.mp4,3,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/96360214/loop-01.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/13138/1/base
create,commercial,3,video,201543335-96363106-01-05,201543335,96363106,1920,1080,"Loop of 4K 30fps, Heavy rain in puddle shot with high speed camera, phantom flex 4K.","environment,falling,heavy,nature,pouring,pure,purity,rain,ripple,soaking,splash,storm,stormy,surface,thunder,water waves,weather,wet,puddle,4k,30fps,3840x2160,4k resolution,4k sample,4k tv,motion,hd,high-speed-camera,phantom-flex,backgrounds,fresh,slow motion,closeup,clean,hi-def,frames-per-second,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/201543335-96363106-01-05.mp4,3,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/96363106/loop-05-fade.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/12642/5/fade
create,commercial,3,video,201543335-96412293-01-03,201543335,96412293,1920,1080,"Loop of Water drop on lily.  Shot with high speed camera, phantom flex 4K.  Slow Motion. Unedited","beauty,bloom,celebration,color,crown,crucifixion,death,delicate,easter,flora,floral,flower,fresh,head,lilly,nature,nobody,petal,plant,religion,religious,resurrection,spirituality,spring,summer,up,vine,white,4k,30fps,3840x2160,high-speed-camera,phantom-flex,backgrounds,slow motion,closeup,clean,fluidity,healthy,texture,water,liquid,clear,splash,wet,cold,cool,organic,vitality,purity,droplet,abstract,water-drop,falling,dew,rain,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/201543335-96412293-01-03.mp4,3,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/96412293/loop-03.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/11986/3/base
create,commercial,3,video,201972198-25163170-01-01,201972198,25163170,1920,1080,Loop of arc de triomph with abstract time-lapse of cars moving,"time-lapse,time,lapse,arc,arch,architecture,cars,champs-elysees,charles,circle,de,dusk,europe,france,gaulle,intersection,landmark,monument,napoleon,night,paris,place,roundabout,sunset,tourism,touristic,traffic,travel,triumph,triumphal,twilight,capital,city,transportation,triomphe,hd,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/201972198-25163170-01-01.mp4,4,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/25163170/loop-01.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/400/1/base
create,commercial,3,video,201972198-26645157-01-09,201972198,26645157,1920,1080,Loop of A dj putting on a vinyl record in a discotheque,"record,on,close up,disc jockey,dj,nightclubs,music,play,turntables,scratching,object,mixer,disk,press,start,sounds,light,turn,discotheques,hand,party,crossfader,tool,hd,footage,one,professional,deejay,person,select,recorded music,audience,playback,radio,djs,broadcast,club,bars,raves,stadium,hip hop,percussive,rhythm,tracks,events,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/201972198-26645157-01-09.mp4,3,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/26645157/loop-09.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/405/9/base
